metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
aerospike.set.memory_data_bytes,gauge,,byte,,Memory used by this set for the data part (does not include index part). Value will be 0 if data is not stored in memory.,0,aerospike,memory_data_bytes,,
aerospike.set.objects,gauge,,record,,Total number of objects (master and all replicas) in this set on this node.,0,aerospike,objects,,
aerospike.set.sindexes,gauge,,,,,0,aerospike,sindexes,,
aerospike.set.stop_writes_count,gauge,,,,Total number of times a set has hit stop writes.,0,aerospike,stop_writes_count,,
aerospike.set.tombstones,gauge,,,,Total number of tombstones (master and all replicas) in this set on this node.,0,aerospike,tombstones,,
aerospike.set.truncate_lut,gauge,,,,The 'most covering' truncate_lut for this set.,0,aerospike,truncate_lut,,
aerospike.sets.data_used_bytes,gauge,,,,Regardless of storage-engine the total storage allocated is data_total_bytes and the amount of data used in that storage.,0,aerospike,data_used_bytes,,
aerospike.sets.default_read_touch_ttl_pct,gauge,,,,Values 1-100 specify a percentage of the most recent record expiration time within this interval of the records end of life will generate a touch.,0,aerospike,default_read_touch_ttl_pct,,
aerospike.sets.default_ttl,gauge,,,,Default time-to-live (in seconds) for a record from the time of creation or last update.,0,aerospike,default_ttl,,
aerospike.sets.disable_eviction,gauge,,,,Is sets eviction is disabled.,0,aerospike,disable_eviction,,
aerospike.sets.enable_index,gauge,,,,Maintains an index specific to the set.,0,aerospike,enable_index,,
aerospike.sets.index_populating,gauge,,,,,0,aerospike,index_populating,,
aerospike.sets.memory_data_bytes,gauge,,,,Number of bytes used by a set to store data.,0,aerospike,memory_data_bytes,,
aerospike.sets.objects,gauge,,,,Total number of objects (master and all replicas) in this set on this node.,0,aerospike,objects,,
aerospike.sets.sindexes,gauge,,,,,0,aerospike,sindexes,,
aerospike.sets.stop_writes_count,gauge,,,,Writes count.,0,aerospike,stop_writes_count,,
aerospike.sets.stop_writes_size,gauge,,,,Specifies a maximum limit in bytes for the size of a set.,0,aerospike,stop_writes_size,,
aerospike.sets.tombstones,gauge,,,,Total number of tombstones in this set on this node.,0,aerospike,tombstones,,
aerospike.sets.truncate_lut,gauge,,,,The most covering truncate_lut for this set.,0,aerospike,truncate_lut,,
aerospike.sets.truncating,gauge,,,,Indicates when the set is in the process of being truncated.,0,aerospike,truncating,,
aerospike.sindex.entries,gauge,,,,Number of secondary index entries for this secondary index.,0,aerospike,entries,,
aerospike.sindex.entries_per_bval,gauge,,,,Ratio of entries to unique bin values.,0,aerospike,entries_per_bval,,
aerospike.sindex.entries_per_rec,gauge,,,,Ratio of entries to unique records for a given secondary index.,0,aerospike,entries_per_rec,,
aerospike.sindex.histogram,gauge,,,,Indicates whether histograms are enabled for this secondary index.,0,aerospike,histogram,,
aerospike.sindex.load_pct,gauge,,percent,,The progress in percentage of the creation of secondary index.,0,aerospike,load_pct,,
aerospike.sindex.load_time,gauge,,,,Total time taken to load secondary index.,0,aerospike,load_time,,
aerospike.sindex.stat_gc_recs,gauge,,,,Number of records that have been garbage collected out of the secondary index memory.,0,aerospike,stat_gc_recs,,
aerospike.sindex.used_bytes,gauge,,,,Amount of memory in bytes consumed by the secondary index.,0,aerospike,used_bytes,,
aerospike.sysinfo.filefd_allocated,gauge,,,,overall filefd allocated.,0,aerospike,filefd_allocated,,
aerospike.sysinfo.memory_stats_shmem_bytes,gauge,,,,Total shmem bytes.,0,aerospike,memory_stats_shmem_bytes,,
aerospike.sysinfo.memory_stats_swap_cached_bytes,gauge,,,,swap cache bytes size.,0,aerospike,memory_stats_swap_cached_bytes,,
aerospike.sysinfo.netstat_tcp_activeopens,gauge,,,,active tcp connections.,0,aerospike,netstat_tcp_activeopens,,
aerospike.sysinfo.netstat_tcp_currestab,gauge,,,,,0,aerospike,netstat_tcp_currestab,,
aerospike.sysinfo.netstat_tcp_retranssegs,gauge,,,,number of retransmitted segment or packets.,0,aerospike,netstat_tcp_retranssegs,,
aerospike.sysinfo.network_receive_bytes,gauge,,,,Total bytes received.,0,aerospike,network_receive_bytes,,
aerospike.sysinfo.network_transfer_bytes,gauge,,,,Total bytes transferred.,0,aerospike,network_transfer_bytes,,
aerospike.uptime,gauge,,second,,The time since last server restart.,1,aerospike,uptime,,
aerospike.xdr.abandoned,gauge,,,,Number of records abandoned because of permanent failure at the destination.,0,aerospike,abandoned,,
aerospike.xdr.lag,gauge,,,,Lag in seconds between the destination and the source datacenters.,0,aerospike,lag,,
aerospike.xdr.lap_us,gauge,,,,Time in microseconds taken to process records across partitions in one lap (processing cycle).,0,aerospike,lap_us,,
aerospike.xdr.latency_ms,gauge,,,,Average network latency for the successfully shipped latency.,0,aerospike,latency_ms,,
aerospike.xdr.recoveries,gauge,,,,Number of partitions that are recovered by reducing the primary index of that partition.,0,aerospike,recoveries,,
aerospike.xdr.recoveries.count,count,,,,Number of partitions that are recovered by reducing the primary index of that partition.,0,aerospike,recoveries,,
aerospike.xdr.recoveries_pending,gauge,,,,Number of recoveries currently pending.,0,aerospike,recoveries_pending,,
aerospike.xdr.retry_conn_reset,gauge,,,,Number of records whose shipment is retried due to a reset of the connection to the remote datacenter.,0,aerospike,retry_conn_reset,,
aerospike.xdr.retry_conn_reset.count,count,,,,Number of records whose shipment is retried due to a reset of the connection to the remote datacenter.,0,aerospike,retry_conn_reset,,
aerospike.xdr.retry_dest,gauge,,,,Number of records retried due to a temporary error returned by destination node.,0,aerospike,retry_dest,,
aerospike.xdr.retry_dest.count,count,,,,Number of records retried due to a temporary error returned by destination node.,0,aerospike,retry_dest,,
aerospike.xdr.retry_no_node,gauge,,,,Number of records retried because XDR cannot determine which destination node is the master.,0,aerospike,retry_no_node,,
aerospike.xdr.retry_no_node.count,count,,,,Number of records retried because XDR cannot determine which destination node is the master.,0,aerospike,retry_no_node,,
aerospike.xdr.success,gauge,,,,Number of records successfully shipped to remote datacenters.,0,aerospike,success,,
aerospike.xdr.success.count,count,,,,Number of records successfully shipped to remote datacenters.,0,aerospike,success,,
aerospike.namespace.background_query_max_rps,gauge,,,, Maximum records per second (RPS) allowed for a background query.,0,aerospike,background_query_max_rps,,
aerospike.namespace.cache_read_pct,gauge,,percent,,The percentage of read transactions that are hitting the post write queue and will save an io to the underlying storage device.,0,aerospike,cache_read_pct,,
aerospike.namespace.expired_objects,gauge,,,,The number of objects expired from this namespace on this node since the server started.,0,aerospike,expired_objects,,
aerospike.namespace.force_long_queries,gauge,,,,Force long queries.,0,aerospike,force_long_queries,,
aerospike.namespace.hwm_breached,gauge,,,,If true Aerospike has breached 'high-water-[disk/memory]-pct' for this namespace.,0,aerospike,hwm_breached,,
aerospike.namespace.migrate_record_receives,gauge,,,,Number of record insert request received by immigration.,0,aerospike,migrate_record_receives,,
aerospike.namespace.migrate_record_retransmits,gauge,,,,Number of times emigration has retransmitted records.,0,aerospike,migrate_record_retransmits,,
aerospike.namespace.migrate_records_skipped,gauge,,,,Number of times emigration did not ship a record because the remote node was already up-to-date.,0,aerospike,migrate_records_skipped,,
aerospike.namespace.migrate_records_transmitted,gauge,,,,Number of records emigration has read and sent.,0,aerospike,migrate_records_transmitted,,
aerospike.namespace.migrate_tx_instances,gauge,,,,The number of instance objects managing emigrations.,0,aerospike,migrate_tx_instances,,
aerospike.namespace.stop_writes,gauge,,,, If true this namespace is currently not allowing writes.,0,aerospike,stop_writes,,
